,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,Comedy,Crime,Western,Film-Noir,Horror,Thriller,News,War,Fantasy,Romance,Documentary,Animation,History,Adventure,Action,Sport,Family,Mystery,Sci-Fi,Short,Drama,Biography,Music,Musical
8656,tt1847548,movie,Bad Karma,Bad Karma,0,2012,\N,87,['Thriller'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8657,tt1847731,movie,Tomboy,Tomboy,0,2011,\N,82,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8658,tt1850397,movie,The Loft,The Loft,0,2014,\N,108,"['Mystery', 'Romance', 'Thriller']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8659,tt1850457,movie,Sisters,Sisters,0,2015,\N,118,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8660,tt1853643,movie,Why Stop Now?,Why Stop Now?,0,2012,\N,85,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8661,tt1853728,movie,Django Unchained,Django Unchained,0,2012,\N,165,"['Drama', 'Western']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8662,tt1853739,movie,You're Next,You're Next,0,2011,\N,95,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8663,tt1854564,movie,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,0,2013,\N,106,"['Adventure', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8664,tt1855199,movie,End of Watch,End of Watch,0,2012,\N,109,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8665,tt1855325,movie,Resident Evil: Retribution,Resident Evil: Retribution,0,2012,\N,95,"['Action', 'Horror', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8666,tt1856101,movie,Blade Runner 2049,Blade Runner 2049,0,2017,\N,164,"['Drama', 'Mystery', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
8667,tt1857842,movie,Inhuman Resources,Redd Inc.,0,2012,\N,93,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668,tt1859650,movie,To Rome with Love,To Rome with Love,0,2012,\N,112,"['Comedy', 'Music', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8669,tt1860213,movie,Dirty Grandpa,Dirty Grandpa,0,2016,\N,102,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,tt1860353,movie,Turbo,Turbo,0,2013,\N,96,"['Adventure', 'Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8671,tt1860357,movie,Deepwater Horizon,Deepwater Horizon,0,2016,\N,107,"['Action', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8672,tt1862079,movie,Safety Not Guaranteed,Safety Not Guaranteed,0,2012,\N,86,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8673,tt1863347,movie,O chyom eshchyo govoryat muzhchiny,O chyom eshchyo govoryat muzhchiny,0,2011,\N,95,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8674,tt1865393,movie,Hellbenders,Hellbenders,0,2012,\N,85,"['Comedy', 'Horror', 'Thriller']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8675,tt1865505,movie,Song of the Sea,Song of the Sea,0,2014,\N,93,"['Adventure', 'Animation', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8676,tt1866249,movie,The Sessions,The Sessions,0,2012,\N,95,"['Biography', 'Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8677,tt1870419,movie,Hatchet III,Hatchet III,0,2013,\N,81,"['Action', 'Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8678,tt1872181,movie,The Amazing Spider-Man 2,The Amazing Spider-Man 2,0,2014,\N,142,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8679,tt1872194,movie,The Judge,The Judge,0,2014,\N,141,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8680,tt1872818,movie,Liberal Arts,Liberal Arts,0,2012,\N,97,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8681,tt1877797,movie,The Knot,The Knot,0,2012,\N,92,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8682,tt1877832,movie,X-Men: Days of Future Past,X-Men: Days of Future Past,0,2014,\N,132,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8683,tt1878870,movie,The Edge of Seventeen,The Edge of Seventeen,0,2016,\N,104,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8684,tt1878942,movie,Date and Switch,Date and Switch,0,2014,\N,91,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8685,tt1879032,movie,Rapture-Palooza,Rapture-Palooza,0,2013,\N,85,"['Comedy', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8686,tt1881002,movie,Maggie,Maggie,0,2015,\N,95,"['Drama', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8687,tt1883092,tvMiniSeries,Generation War,"Unsere Mütter, unsere Väter",0,2013,2013,270,"['Action', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8688,tt1883180,movie,A Pigeon Sat on a Branch Reflecting on Existence,En duva satt på en gren och funderade på tillvaron,0,2014,\N,101,"['Comedy', 'Drama', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8689,tt1886493,movie,Catch .44,Catch .44,0,2011,\N,94,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8690,tt1893256,movie,Redemption,Hummingbird,0,2013,\N,100,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8691,tt1895587,movie,Spotlight,Spotlight,0,2015,\N,129,"['Crime', 'Drama', 'History']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8692,tt1899353,movie,The Raid: Redemption,Serbuan maut,0,2011,\N,101,"['Action', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8693,tt1900893,movie,Themis,Himizu,0,2011,\N,129,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8694,tt1901040,movie,Wrong,Wrong,0,2012,\N,94,"['Comedy', 'Mystery']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8695,tt1905041,movie,Fast & Furious 6,Furious 6,0,2013,\N,130,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8696,tt1907668,movie,Flight,Flight,0,2012,\N,138,"['Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8697,tt1911553,movie,Le Chef,Comme un chef,0,2012,\N,84,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8698,tt1911644,movie,The Call,The Call,0,2013,\N,94,"['Crime', 'Horror', 'Thriller']",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,tt1911658,movie,Penguins of Madagascar,Penguins of Madagascar,0,2014,\N,92,"['Adventure', 'Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8700,tt1912398,movie,God Bless America,God Bless America,0,2011,\N,105,"['Comedy', 'Crime', 'Drama']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8701,tt1915581,movie,Magic Mike,Magic Mike,0,2012,\N,110,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8702,tt1922777,movie,Sinister,Sinister,0,2012,\N,110,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8703,tt1924273,movie,Ghost Graduation,Promoción fantasma,0,2012,\N,88,"['Adventure', 'Comedy', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8704,tt1924394,movie,The Angels' Share,The Angels' Share,0,2012,\N,101,"['Comedy', 'Crime', 'Drama']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8705,tt1924396,movie,The Best Offer,La migliore offerta,0,2013,\N,131,"['Crime', 'Drama', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8706,tt1924429,movie,Trance,Trance,0,2013,\N,101,"['Crime', 'Drama', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8707,tt1924435,movie,Let's Be Cops,Let's Be Cops,0,2014,\N,104,"['Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,tt1925431,movie,Fire with Fire,Fire with Fire,0,2012,\N,97,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8709,tt1931533,movie,Seven Psychopaths,Seven Psychopaths,0,2012,\N,110,"['Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8710,tt1934231,movie,Delhi Belly,Delhi Belly,0,2011,\N,103,"['Action', 'Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8711,tt1935065,movie,Not Suitable for Children,Not Suitable for Children,0,2012,\N,97,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,tt1935179,movie,Mud,Mud,0,2012,\N,130,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8713,tt1935859,movie,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,0,2016,\N,127,"['Adventure', 'Drama', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8714,tt1935896,movie,The ABCs of Death,The ABCs of Death,0,2012,\N,129,"['Comedy', 'Horror']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715,tt1935902,movie,The Brass Teapot,The Brass Teapot,0,2012,\N,101,"['Comedy', 'Fantasy', 'Thriller']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,tt1935929,video,Tooth Fairy 2,Tooth Fairy 2,0,2012,\N,90,"['Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8717,tt1937118,movie,Chinese Puzzle,Casse-tête chinois,0,2013,\N,117,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8718,tt1937133,movie,On the Other Side of the Tracks,De l'autre côté du périph,0,2012,\N,96,"['Action', 'Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8719,tt1937390,movie,Nymphomaniac: Vol. I,Nymphomaniac: Vol. I,0,2013,\N,117,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8720,tt1939659,movie,Carrie,Carrie,0,2013,\N,100,"['Drama', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8721,tt1942884,movie,Indie Game: The Movie,Indie Game: The Movie,0,2012,\N,103,"['Documentary', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8722,tt1951261,movie,The Hangover Part III,The Hangover Part III,0,2013,\N,100,"['Adventure', 'Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8723,tt1951264,movie,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,0,2013,\N,146,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8724,tt1951265,movie,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,0,2014,\N,123,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8725,tt1951266,movie,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,0,2015,\N,137,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8726,tt1951299,movie,Un giorno devi andare,Un giorno devi andare,0,2013,\N,109,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8727,tt1954701,movie,A Coffee in Berlin,Oh Boy,0,2012,\N,86,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8728,tt1955162,tvMiniSeries,All Watched Over by Machines of Loving Grace,All Watched Over by Machines of Loving Grace,0,2011,\N,60,['Documentary'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8729,tt1956620,movie,Sex Tape,Sex Tape,0,2014,\N,94,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,tt1957938,movie,Narcopolis,Narcopolis,0,2015,\N,96,"['Mystery', 'Sci-Fi', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8731,tt1959490,movie,Noah,Noah,0,2014,\N,138,"['Action', 'Adventure', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8732,tt1959563,movie,The Hitman's Bodyguard,The Hitman's Bodyguard,0,2017,\N,118,"['Action', 'Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8733,tt1964418,movie,Tomorrowland,Tomorrowland,0,2015,\N,130,"['Action', 'Adventure', 'Family']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
8734,tt1966566,movie,Stalingrad,Stalingrad,0,2013,\N,131,"['Action', 'Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8735,tt1966604,movie,The Imposter,The Imposter,0,2012,\N,99,"['Biography', 'Crime', 'Documentary']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8736,tt1967697,movie,White Frog,White Frog,0,2012,\N,93,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8737,tt1971325,movie,Automata,Autómata,0,2014,\N,109,"['Action', 'Sci-Fi', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8738,tt1971571,movie,Fraktus - Das letzte Kapitel der Musikgeschichte,Fraktus - Das letzte Kapitel der Musikgeschichte,0,2012,\N,95,"['Comedy', 'Music']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8739,tt1972571,movie,A Most Wanted Man,A Most Wanted Man,0,2014,\N,122,"['Crime', 'Drama', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8740,tt1972663,movie,Into the Abyss,Into the Abyss,0,2011,\N,107,"['Crime', 'Documentary', 'Drama']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8741,tt1974419,movie,The Neon Demon,The Neon Demon,0,2016,\N,117,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8742,tt1976009,movie,Victor Frankenstein,Victor Frankenstein,0,2015,\N,110,"['Drama', 'Horror', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8743,tt1977895,movie,Resolution,Resolution,0,2012,\N,93,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8744,tt1978524,movie,Schlussmacher,Schlussmacher,0,2013,\N,110,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,tt1978532,movie,Someone Marry Barry,Someone Marry Barry,0,2014,\N,87,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8746,tt1979172,movie,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,0,2012,\N,85,"['Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8747,tt1979320,movie,Rush,Rush,0,2013,\N,123,"['Action', 'Biography', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8748,tt1979388,movie,The Good Dinosaur,The Good Dinosaur,0,2015,\N,93,"['Adventure', 'Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8749,tt1980162,video,Kung Fu Panda: Secrets of the Masters,Kung Fu Panda: Secrets of the Masters,0,2011,\N,23,"['Action', 'Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8750,tt1980209,movie,Pain & Gain,Pain & Gain,0,2013,\N,129,"['Action', 'Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8751,tt1980929,movie,Begin Again,Begin Again,0,2013,\N,104,"['Comedy', 'Drama', 'Music']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8752,tt1981115,movie,Thor: The Dark World,Thor: The Dark World,0,2013,\N,112,"['Action', 'Adventure', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8753,tt1981128,movie,Geostorm,Geostorm,0,2017,\N,109,"['Action', 'Sci-Fi', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8754,tt1981677,movie,Pitch Perfect,Pitch Perfect,0,2012,\N,112,"['Comedy', 'Music', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8755,tt1985019,movie,Austenland,Austenland,0,2013,\N,97,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,tt1985949,movie,The Angry Birds Movie,Angry Birds,0,2016,\N,97,"['Action', 'Adventure', 'Animation']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8757,tt1985966,movie,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,0,2013,\N,95,"['Action', 'Adventure', 'Animation']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8758,tt1986843,movie,Un plan parfait,Un plan parfait,0,2012,\N,104,"['Adventure', 'Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8759,tt1990181,movie,Brake,Brake,0,2012,\N,92,['Thriller'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8760,tt1990314,movie,Robot & Frank,Robot & Frank,0,2012,\N,89,"['Comedy', 'Crime', 'Drama']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8761,tt1991031,movie,Digging Up the Marrow,Digging Up the Marrow,0,2014,\N,89,"['Biography', 'Drama', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8762,tt1996264,movie,"For a Good Time, Call...","For a Good Time, Call...",0,2012,\N,85,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763,tt1998643,tvEpisode,"The Doctor, the Widow and the Wardrobe","The Doctor, the Widow and the Wardrobe",0,2011,\N,59,"['Adventure', 'Drama', 'Family']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8764,tt1999192,movie,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,0,2011,\N,89,"['Comedy', 'Documentary']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,tt2002718,movie,Machete Kills,Machete Kills,0,2013,\N,107,"['Action', 'Crime', 'Sci-Fi']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8766,tt2004420,movie,Neighbors,Neighbors,0,2014,\N,97,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,tt2005151,movie,War Dogs,War Dogs,0,2016,\N,114,"['Comedy', 'Crime', 'Drama']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8768,tt2006040,movie,A Fantastic Fear of Everything,A Fantastic Fear of Everything,0,2012,\N,100,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8769,tt2008513,movie,First Position,First Position,0,2011,\N,95,['Documentary'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8770,tt2011971,movie,Monsieur Lazhar,Monsieur Lazhar,0,2011,\N,94,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8771,tt2013293,movie,The Wind Rises,Kaze tachinu,0,2013,\N,126,"['Animation', 'Biography', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
8772,tt2014338,movie,Side by Side,Side by Side,0,2012,\N,99,['Documentary'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8773,tt2015381,movie,Guardians of the Galaxy,Guardians of the Galaxy,0,2014,\N,121,"['Action', 'Adventure', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8774,tt2016940,movie,Man of Tai Chi,Man of Tai Chi,0,2013,\N,105,"['Action', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8775,tt2017020,movie,The Smurfs 2,The Smurfs 2,0,2013,\N,105,"['Adventure', 'Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8776,tt2017038,movie,All Is Lost,All Is Lost,0,2013,\N,106,"['Action', 'Adventure', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8777,tt2017486,movie,Closer to the Moon,Closer to the Moon,0,2014,\N,112,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8778,tt2017561,movie,Journey to the West,Xi you: Xiang mo pian,0,2013,\N,110,"['Action', 'Adventure', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8779,tt2023453,movie,Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,0,2012,\N,94,"['Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8780,tt2023690,movie,Sightseers,Sightseers,0,2012,\N,88,"['Adventure', 'Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8781,tt2024432,movie,Identity Thief,Identity Thief,0,2013,\N,111,"['Adventure', 'Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8782,tt2024469,movie,Non-Stop,Non-Stop,0,2014,\N,106,"['Action', 'Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8783,tt2024544,movie,12 Years a Slave,12 Years a Slave,0,2013,\N,134,"['Biography', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
8784,tt2025690,movie,The Finest Hours,The Finest Hours,0,2016,\N,117,"['Action', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8785,tt2027128,video,Justice League: Doom,Justice League: Doom,0,2012,\N,75,"['Action', 'Animation', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8786,tt2027140,movie,Mood Indigo,L'écume des jours,0,2013,\N,131,"['Comedy', 'Drama', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
